country,product_desc,city,source,buyer_name,hs_code,email
TW,other_medical_devices,TAIPEI,KOTRA_SNS,東森,330790.0,
TW,other_medical_devices,TAIPEI,KOTRA_SNS,威希生醫,330790.0,
TW,other_medical_devices,TAIPEI,KOTRA_SNS,AUO(友達光電),330790.0,
TW,other_medical_devices,TAIPEI,KOTRA_SNS,情樂創意股有限公司,330790.0,
RN,beauty,SAINTPETERSBURG,KOTRA_SNS,ES Logistic Co.Ltd,330499.0,
RN,beauty,SAINTPETERSBURG,KOTRA_SNS,ES Logistic Co.Ltd,330499.0,
TW,hair_care,TAIPEI,KOTRA_SNS,JPM Bio,330499.0,
TW,hair_care,TAIPEI,KOTRA_SNS,Tywin International Ltd.,330499.0,
TW,hair_care,TAIPEI,KOTRA_SNS,致力科技,330499.0,
TW,hair_care,TAIPEI,KOTRA_SNS,璟瑩有限公司,330499.0,
TW,medical_equipment,TAIPEI,KOTRA_SNS,誠國際有限公司,330790.0,
TW,medical_equipment,TAIPEI,KOTRA_SNS,Top Medical ltd(鼎睿生技有限公司),330790.0,
JP,Lalachuu Long Lash Skinny Mascara,TOKYO,KOTRA_SNS,OMEGACREATION CORP.,330499.0,
JP,POTEGAR Butt Premium Cream,SHIZUOKA,KOTRA_SNS,STAR DESIGN INC.,330499.0,
JP,pz ssoc ssoc No More Blackhead,SHIZUOKA,KOTRA_SNS,"JAMES TRANS CO.,LTD.",330499.0,
JP,POTEGAR Butt Premium Cream,SHIZUOKA,KOTRA_SNS,STAR DESIGN INC.,330499.0,
JP,pz ssoc ssoc No More Blackhead,SHIZUOKA,KOTRA_SNS,"JAMES TRANS CO.,LTD.",330499.0,
CN,beauty,HENAN,KOTRA_SNS,SHANGHAI YUNZHUANG INTERTRADE CO LTD,330499.0,
CN,beauty,HENAN,KOTRA_SNS,"XUCHANG RENYONG MEIMEI AND GONGMEI HAIR TECHNOLOGY CO.,LTD",330499.0,
ESPAA,fashion,VILANOVA DEL CAM,KOTRA_SNS,Adrian Muoz,330590.0,
BE,beauty,LIEDEKERKE,KOTRA_SNS,Cobofam,330590.0,
ESPAA,beauty,BARCELONA,KOTRA_SNS,Hola beaty,330590.0,
ESPAA,beauty,BARCELONA,KOTRA_SNS,Istituto Arguelles,330590.0,
ESPAA,beauty,BARCELONA,KOTRA_SNS,Verosimiles Media,330590.0,
ESPAA,beauty,MARBELLA,KOTRA_SNS,Koreancosmeticspro,330590.0,
FR,beauty,PARIS,KOTRA_SNS,Kahng,330590.0,
ESPAA,fashion,BARCELONA,KOTRA_SNS,Kaleida,330590.0,
ES,beauty,MADRID,KOTRA_SNS,Comexhub,330590.0,
SPAIN,beauty,BARCELONA,KOTRA_SNS,Ansel,330590.0,
HR,beauty,SPLIT,KOTRA_SNS,Bocca Studio,330590.0,
US,fashion,LODZ LIMANOWSKIEGO 135/39,KOTRA_SNS,elektronika lodz,330590.0,
AT,beauty,WIEN,KOTRA_SNS,MANDU Wien19,330590.0,
ΕΛΛΔΑ,beauty,THESSALONIKI,KOTRA_SNS,Therapy Pharmacy,330590.0,
ΕΛΛΔΑ,beauty,ΕΛΕΥΣΙΝΑ,KOTRA_SNS,Luxebeauty,330590.0,
GREECE,beauty,KIFISSIA,KOTRA_SNS,VMT trading,330590.0,
EGYESLT LLAMOK,fashion,BUDAPEST,KOTRA_SNS,Cratom tf,330590.0,
GR,beauty,ATHENS,KOTRA_SNS,POLA BEAUTY- POLYCHRONOPOULOU POLYXENI,330590.0,
US,beauty,ARGOS,KOTRA_SNS,Medilab,330590.0,
SWEDEN,beauty,MALM,KOTRA_SNS,Smp derma,330590.0,
PORTUGAL,beauty,PORTO,KOTRA_SNS,"RAZ - Health, Wellness and Beauty",330590.0,
PT,fashion,PORTO,KOTRA_SNS,Dmaker lda,330590.0,
ES,beauty,VALENCIA,KOTRA_SNS,Zulfiya Khayretdinova,330590.0,
ROMNIA,beauty,RMNICU VLCEA,KOTRA_SNS,Estetica Faciala Corina Martin,330590.0,
CN,Beauty,GANSU,KOTRA_SNS,"QINGDAO LEMEIJU TRADE CO.,Ltd",330499.0,
CN,Beauty,GANSU,KOTRA_SNS,"QINGDAO LEMEIJU TRADE CO.,Ltd",330499.0,
CN,Beauty,SHENZHEN,KOTRA_SNS,SHANGHAI DIANHELV TECHNOLOGY CO LTD,330790.0,
CN,Beauty,SHENZHEN,KOTRA_SNS,ZHENGZHOU ALOG SUPPLY CHAIN MANAGEMENT CO LTD,330790.0,
CN,Beauty,SHENZHEN,KOTRA_SNS,SHENZHEN HOOWELL IMPORT&EXPORT CO LTD,330790.0,
CN,Beauty,SHENZHEN,KOTRA_SNS,SHENZHEN QIANHAI K-STREET ELECTRONIC COMMERCE CO LTD,330790.0,
MXICO,Beauty,MXICO,KOTRA_SNS,MP Marketing,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,Madison Intelligence,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,Publicis Groupe Mxico,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,AWH Trading,330499.0,
TG,Cleansing,LOM,KOTRA_SNS,Nlw,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Mercator GT,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,AGQ ASSOCIATES,330499.0,
AL,Skin Care,TIRANA,KOTRA_SNS,Emirates Holding Group,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Eva Bay Perfumes & Cosmetics Trading,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Nyssa,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Saood al rayssi,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Ehayas,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Sharjah Art Foundation,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Derma Health beauty,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Alondra,330499.0,
AE,Skin Care,DUBAI,KOTRA_SNS,Mehrall Trading FZCO,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,Profesional independiente,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,Aceites Especiales TH,330499.0,
AE,Skin care,DUBAI,KOTRA_SNS,AK International LLC,330499.0,
SG,hydra_milk_glow_toner,SINGAPORE,KOTRA_SNS,mapex,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,KOSMETICS,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,UIX,330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,"Grupo Alkance OOH, Innovacin TI para publicidad, E-commerce Skinjeong",330499.0,
MXICO,Beauty,MXICO,KOTRA_SNS,VidaMex Seguros,330499.0,
MXICO,Beauty,ESTADO DE MXICO,KOTRA_SNS,Massive Electronica Home S. A. de C. V.,330499.0,
SWITZERLAND,Beauty,ZURICH,KOTRA_SNS,K.Lee Trading GmbH,330499.0,
SWITZERLAND,Beauty,ZURICH,KOTRA_SNS,Fresh Mask K-Beauty,330499.0,
SWITZERLAND,Beauty,VEVEY,KOTRA_SNS,Niasha,330499.0,
SWITZERLAND,Beauty,KBLIS,KOTRA_SNS,PARSENN-PRODUKTE AG,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,"BEIJING SD GLOBAL CO., LTD",330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,HAN LIU KE LE (BEIJING) TRADING CO LTD,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,QINGDAO MEILICUN COMMERCE&TRADE CO LTD,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,DALIAN SHIYUAN TRADING CO LTD,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,WEIHAI QINGMING ELECTRONIC COMMERCE CO LTD,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,YIWU NANBOWAN SUPPLY CHAIN MANAGEMENT CO LTD,330499.0,
MXICO,Beauty,CIUDAD DE MXICO,KOTRA_SNS,HOKCHI energy,330499.0,
MXICO,Medical Equipment,CIUDAD DE MXICO,KOTRA_SNS,Grupo HL Consultores,330499.0,
MXICO,Beauty,REA METROPOLITANA DE CIUDAD DE MXICO,KOTRA_SNS,Servicios Administrativos Cannon Mills,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,NEXON,330499.0,
QA,beauty,QATAR,KOTRA_SNS,Gcc,330499.0,
PK,beauty,LAHORE,KOTRA_SNS,Skinshot,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,SUNDAS,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,visa mart,330499.0,
KH,beauty,PHNOM PENH,KOTRA_SNS,Owner pharmacy 33,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Index group,330499.0,
IN,beauty,HYDERABAD,KOTRA_SNS,Keyonix,330499.0,
VN,furniture_&_home_decor,HANOI,KOTRA_SNS,TreeSpace,330749.0,
BD,medical_equipment,DHAKA,KOTRA_SNS,fuad apparel & sourcing,330499.0,
PH,beauty,ANTIPOLO,KOTRA_SNS,Antipolo City,330499.0,
BD,beauty,NARAYANGANJ CITY,KOTRA_SNS,Doctor & lab -koreana cosmetics,330499.0,
PK,beauty,LAHORE,KOTRA_SNS,Journeys,330499.0,
MX,beauty,HERMOSILLO,KOTRA_SNS,SkinCore,330499.0,
US,beauty,BOGOTA,KOTRA_SNS,tecniwash,330499.0,
GT,beauty,GUATEMALA CITY,KOTRA_SNS,Felky,330499.0,
PK,beauty,MULTAN,KOTRA_SNS,Sui Northern Gas Pipelines Limited,330499.0,
BR,beauty,SO PAULO,KOTRA_SNS,webescobar,330499.0,
BR,beauty,JUAZEIRO DO NORTE,KOTRA_SNS,microtek,330499.0,
US,beauty,HIGH POINT,KOTRA_SNS,Good Quality Stuff LLC,330499.0,
PK,beauty,MARDAN,KOTRA_SNS,Zalan Beauty,330499.0,
BR,furniture_&_home_decor,SO CAETANO DO SUL,KOTRA_SNS,Solid Brasil Imveis,330749.0,
VN,furniture_&_home_decor,HA TINH,KOTRA_SNS,Decovin Company Limited,330749.0,
OM,beauty,MUSCAT,KOTRA_SNS,house,330499.0,
PK,beauty,KARACHI,KOTRA_SNS,hs,330499.0,
EG,beauty,CAIRO,KOTRA_SNS,DOYS,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Neptune Trade International,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Rinomas Bangladesh Ltd.,330499.0,
PK,beauty,LAHORE,KOTRA_SNS,University of Central Punjab,330499.0,
IN,beauty,DELHI,KOTRA_SNS,Rejoice collection,330499.0,
MX,beauty,GUADALAJARA,KOTRA_SNS,Universidad Panamericana Guadalajara,330499.0,
IN,furniture_&_home_decor,ANAKAPALLE,KOTRA_SNS,Swift code carr,330749.0,
IN,beauty,AIZAWL,KOTRA_SNS,"Singer, Songwriter",330499.0,
MA,beauty,TANGIER,KOTRA_SNS,Meta,330499.0,
BR,beauty,SO PAULO,KOTRA_SNS,Klassvough,330499.0,
IN,beauty,NEW DELHI,KOTRA_SNS,SS NUTRACARE,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Details Business Solution,330499.0,
US,beauty,LAHORE,KOTRA_SNS,SSIK POWER SOLUTION,330499.0,
US,beauty,KARACHI,KOTRA_SNS,aquamagnet.uk@gmail.com,330499.0,
PH,beauty,DAVAO CITY,KOTRA_SNS,DARNA,330499.0,
US,beauty,WAH CANTT,KOTRA_SNS,hinner,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,ADSL TRADING INTERNATIONAL,330499.0,
US,beauty,ORAN,KOTRA_SNS,Pub BS,330499.0,
US,furniture_&_home_decor,ANTIPOLO,KOTRA_SNS,DepEd,330749.0,
EG,furniture_&_home_decor,CAIRO,KOTRA_SNS,speedway for handmade products,330749.0,
PK,beauty,KARACHI,KOTRA_SNS,systematic business technology,330499.0,
IN,furniture_&_home_decor,NEW DELHI,KOTRA_SNS,Tivraa,330749.0,
EC,beauty,QUITO,KOTRA_SNS,KomiiCo,330499.0,
US,beauty,M,KOTRA_SNS,K,330499.0,
US,beauty,SEOUL,KOTRA_SNS,HK cosmatic,330499.0,
IN,beauty,NEW DELHI,KOTRA_SNS,GY trade links,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,new,330499.0,
PK,beauty,ISLAMABAD,KOTRA_SNS,Islamabad Medical & Dental College,330499.0,
IN,beauty,HYDERABAD,KOTRA_SNS,Relaty,330499.0,
LK,beauty,COLOMBO,KOTRA_SNS,"GEBS  Solutions, Inc",330499.0,
PH,medical_equipment,MANILA,KOTRA_SNS,"Anwelh Holdings, Inc",330499.0,
PK,beauty,HYDERABAD,KOTRA_SNS,shahryar traders,330499.0,
AS,beauty,Y,KOTRA_SNS,G,330499.0,
IN,beauty,BANG,KOTRA_SNS,Global Platform,330499.0,
AE,beauty,CHENNAI,KOTRA_SNS,Xyz,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Exim Trade International,330499.0,
ID,beauty,JAKARTA,KOTRA_SNS,PT care,330499.0,
PH,beauty,TAGUIG,KOTRA_SNS,Rival Stars Ltd,330499.0,
PH,beauty,GUIGUINTO,KOTRA_SNS,Skinline Aesthetic and Wellness Spa,330499.0,
MA,beauty,LAAYOUNE,KOTRA_SNS,ad-leading,330499.0,
US,beauty,SINGAPORE,KOTRA_SNS,Style,330499.0,
VN,beauty,THNH PH H CH MINH,KOTRA_SNS,DLC Vietnam,330499.0,
PK,beauty,SIALKOT,KOTRA_SNS,Richbro instruments,330499.0,
CO,beauty,BOGOT,KOTRA_SNS,Jero Sport sas,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,Bangladesh,330499.0,
EG,furniture_&_home_decor,PORT SAID,KOTRA_SNS,Seoul Korea,330749.0,
PK,beauty,KARACHI,KOTRA_SNS,brands traders,330499.0,
LK,beauty,BANDARAGAMA,KOTRA_SNS,srilanka,330499.0,
BD,beauty,DHAKA,KOTRA_SNS,K M Corporation,330499.0,
PK,beauty,PESHAWAR,KOTRA_SNS,DSK enterprise,330499.0,
PK,medical_equipment,KARACHI,KOTRA_SNS,Trust Trading Enterprises,330499.0,
IN,beauty,KOCHI,KOTRA_SNS,Swoovi innovative,330499.0,
IN,beauty,GANGTOK,KOTRA_SNS,Namgyal traders,330499.0,
PH,beauty,PASIG,KOTRA_SNS,alta skincare system,330499.0,
DZ,beauty,ALGIERS,KOTRA_SNS,sarl labo Pharmacare,330499.0,
MA,beauty,MARRAKESH,KOTRA_SNS,RAPP Maroc,330499.0,
IN,beauty,DELHI,KOTRA_SNS,Vlutus Consumer Pvt Ltd,330499.0,
PH,beauty,CRUZ BONGABON NUEVA ECIJA,KOTRA_SNS,The chosen one,330499.0,
MA,beauty,SAL,KOTRA_SNS,Wafae,330499.0,
MA,beauty,EL JADIDA,KOTRA_SNS,Shopping&Retail,330499.0,
SG,beauty,SINGAPORE,KOTRA_SNS,Beauty Collection International Pte Ltd,330499.0,
IN,beauty,NEW DELHI,KOTRA_SNS,Usa Lifestyle International,330499.0,
PH,beauty,TAGUIG,KOTRA_SNS,Kim MizFait,330499.0,
TH,beauty,BANGKOK,KOTRA_SNS,Thanaboon Technology Corporation,330499.0,
CO,beauty,MEDELLN,KOTRA_SNS,Lux Mundi Partners,330499.0,
PK,beauty,KARACHI,KOTRA_SNS,BLOOM PAK,330499.0,
US,beauty,DEPOK,KOTRA_SNS,BCI,330499.0,
PK,beauty,FAISALABAD,KOTRA_SNS,Ryaf,330499.0,
IN,beauty,DELHI,KOTRA_SNS,Chairman of the Board of Directors JJMEK Business Private Limited,330499.0,
IN,beauty,SILIGURI,KOTRA_SNS,Chairman,330499.0,
MA,beauty,PESHAWAR,KOTRA_SNS,Real Estate Insights,330499.0,
MA,beauty,ABU DHABI,KOTRA_SNS,STG,330499.0,
MA,beauty,MULTAN,KOTRA_SNS,MRM,330499.0,
MA,beauty,CHOLULA DE RIVADABIA CENTRO,KOTRA_SNS,Mermaid and coffee,330499.0,
MA,beauty,RABAT,KOTRA_SNS,Rabat,330499.0,
KR,beauty,SEOUL,KOTRA_SNS,BIGHIT MUSIC,330499.0,
OM,beauty,MUSCAT,KOTRA_SNS,Self business,330499.0,
PK,beauty,LAHORE,KOTRA_SNS,Gift shop,330499.0,
LK,beauty,COLOMBO,KOTRA_SNS,Singha Holdings (Pvt),330499.0,
US,beauty,MEND,KOTRA_SNS,Jaja,330499.0,
CQ,beauty,MYANMAR,KOTRA_SNS,Invoice header: *** Inc.,330499.0,
PH,beauty,BULAKAN,KOTRA_SNS,J.C.Ona Luxury Items,330499.0,
PK,furniture_&_home_decor,HYDERABAD,KOTRA_SNS,sandoz,330749.0,
AE,beauty,DUBAI,KOTRA_SNS,AWH Trading,330499.0,
EG,beauty,CAIRO,KOTRA_SNS,https://www.behance.net/FarahNosseirDesigns,330499.0,
PK,beauty,KARACHI,KOTRA_SNS,Gigi USA Inc.,330499.0,
BD,medical_equipment,DHAKA,KOTRA_SNS,Zahir Traders,330499.0,
IN,beauty,DELHI,KOTRA_SNS,Dolfeia Skincare,330499.0,
PK,beauty,KARACHI,KOTRA_SNS,A.R.G ENTERPRISES,330499.0,
PK,beauty,LAHORE,KOTRA_SNS,Kaolify,330499.0,
IN,beauty,NEW DELHI,KOTRA_SNS,KGlow,330499.0,
OM,beauty,MUSCAT,KOTRA_SNS,Parexel International - India,330499.0,
IN,beauty,DELHI,KOTRA_SNS,University of Delhi - South Campus,330499.0,
MX,furniture_&_home_decor,CDMX,KOTRA_SNS,Chinese Language Institute,330749.0,
MX,beauty,PUEBLA,KOTRA_SNS,Chok chok beauty,330499.0,
IN,beauty,DELHI,KOTRA_SNS,Chhahara International LLP,330499.0,
IN,medical_equipment,LUDHIANA,KOTRA_SNS,Dr Rama Sofat Hospital,330499.0,
PH,beauty,IMUS,KOTRA_SNS,Kohler Co.,330499.0,
BR,medical_equipment,SO PAULO,KOTRA_SNS,RAND Corporation,330499.0,
ID,furniture_&_home_decor,CIREBON,KOTRA_SNS,Pt. Lonte umi,330749.0,
JO,medical_equipment,RIYADH,KOTRA_SNS,Petydore llc,330499.0,
DO,furniture_&_home_decor,SANTO DOMINGO,KOTRA_SNS,Coinco,330749.0,
EC,beauty,QUITO,KOTRA_SNS,Thelab,330499.0,
US,beauty,LUCKNOW,KOTRA_SNS,vuitton inc,330499.0,
PH,furniture_&_home_decor,CALOOCAN,KOTRA_SNS,Vanjline homewares trading,330749.0,
EG,beauty,CAIRO,KOTRA_SNS,..,330499.0,
MX,beauty,SATLITE,KOTRA_SNS,Soluzioni Ufficio Creatti,330499.0,
IN,beauty,LUDHIANA,KOTRA_SNS,Travelaxy,330499.0,
PH,medical_equipment,QUEZON CITY,KOTRA_SNS,Mediaking corp,330499.0,
PH,beauty,QUEZON CITY,KOTRA_SNS,Healthy innovation distribution,330499.0,
ID,furniture_&_home_decor,JAKARTA,KOTRA_SNS,Sumi Hotel Indonesia,330749.0,
BANGLADESH,Beauty,DHAKA,KOTRA_SNS,Hamilton Sciences Pvt Ltd,330499.0,
TRKIYE,Beauty,ISTANBUL,KOTRA_SNS,Ali Okyay Arısoy Co.,330499.0,
BANGLADESH,Furniture & Home Decor,DHAKA,KOTRA_SNS,Summerfield International School,330749.0,
MEXICO,Beauty,MEXICO,KOTRA_SNS,DecoCookies®,330499.0,
BANGLADESH,Beauty,DHAKA,KOTRA_SNS,International Fertilizer Development Center (IFDC),330499.0,
ECUADOR,Beauty,QUITO METROPOLITAN AREA,KOTRA_SNS,usfq,330499.0,
ECUADOR,Beauty,GUAYAQUIL,KOTRA_SNS,Nokia,330499.0,
BANGLADESH,Beauty,DHAKA,KOTRA_SNS,Infinity Integrated Systems Ltd,330499.0,
MEXICO,Beauty,MEXICO CITY,KOTRA_SNS,babaria-spain,330499.0,
DOMINICAN REPUBLIC,Beauty,DISTRITO NACIONAL,KOTRA_SNS,Distribuidora Corripio,330499.0,
ALGERIA,Beauty,ALGIERS,KOTRA_SNS,Famsun Group,330499.0,
TRKIYE,Beauty,ISTANBUL,KOTRA_SNS,ARCTM Reklam ve Pazarlama Hizmetleri,330499.0,
PAKISTAN,Beauty,KARACHI,KOTRA_SNS,TheSkinFit,330499.0,
EGYPT,Beauty,CAIRO,KOTRA_SNS,Egyptian Refining Company (ERC),330499.0,
TRKIYE,Beauty,STANBUL,KOTRA_SNS,kozmoklinik-kozmetik,330499.0,
INDONESIA,Beauty,JAKARTA,KOTRA_SNS,PT Prodia Diacro Laboratories (Prodia the CRO),330499.0,
INDIA,Beauty,MUMBAI,KOTRA_SNS,BrandIdea Granular Analytics Platform,330499.0,
CN,Beauty,GANSU,KOTRA_SNS,"QINGDAO LEMEIJU TRADE CO.,Ltd",330510.0,
SN,Beauty,DAKAR BANGO,KOTRA_SNS,Infinitif Coiffure,330510.0,
CI,Beauty,ABIDJAN,KOTRA_SNS,lyk groupe,330510.0,
CI,Beauty,ABIDJAN,KOTRA_SNS,New Parfumerie,330510.0,
CI,Beauty,COCODY,KOTRA_SNS,AEKA SARL,330510.0,
CI,Beauty,ABIDJAN,KOTRA_SNS,Agence Carmel,330510.0,
DZ,beauty,TIZI OUZOU,KOTRA_SNS,Hybe,330499.0,
US,beauty,DAVIE,KOTRA_SNS,Garman Essentials Inc.,330499.0,
KZ,beauty,F,KOTRA_SNS,F,330499.0,
PH,beauty,MANILA,KOTRA_SNS,Advect Marketing Corporation,330499.0,
UZ,beauty,ANDIJAN,KOTRA_SNS,Azizov Cosmetics,330499.0,
CH,Beauty,BEIJING,KOTRA_SNS,"BEIJING SD GLOBAL CO., LTD",330499.0,
DE,Skin Care,FRANKFURT,KOTRA_SNS,cyberknot ltd,330499.0,
DE,Skin Care,PRESSATH,KOTRA_SNS,The Labb,330499.0,
NG,Skin Care,ABUJA,KOTRA_SNS,water goblet,330499.0,
DE,Skin Care,DORTMUND,KOTRA_SNS,testejelo,330499.0,
DE,Skin Care,.,KOTRA_SNS,Darja,330499.0,
FJ,Skin Care,LABASA,KOTRA_SNS,Vrajkishores Enterprise,330499.0,
NZ,Skin Care,AUCKLAND,KOTRA_SNS,Axis Retailz,330499.0,
FJ,Skin Care,NADI,KOTRA_SNS,Fantastic jewelry,330499.0,
FJ,Skin Care,SUVA CITY,KOTRA_SNS,Build A Home,330499.0,
NZ,Skin Care,AUCKLAND,KOTRA_SNS,Bindu’s Brows +Beauty,330499.0,
NZ,Skin Care,AUCKLAND,KOTRA_SNS,North Harbour Ford & Mazda,330499.0,
NZ,Skin Care,AUCKLAND,KOTRA_SNS,Siddharth m,330499.0,
FJ,Skin Care,LAUTOKA,KOTRA_SNS,Your blissful glowup,330499.0,
NZ,Skin Care,WANAKA,KOTRA_SNS,Calma Beauty & Body,330499.0,
NZ,Skin Care,AUCKLAND,KOTRA_SNS,Viva Beaute Ltd.,330499.0,
NZ,Skin Care,CHRISTCHURCH,KOTRA_SNS,House of Barber,330499.0,
FR,Skin Care,NANTES,KOTRA_SNS,Kija shop and beauty,330499.0,
CN,beauty,ZHENGZHOU,KOTRA_SNS,"HENAN UNIMARK SUPPLY CHAIN MANAGEMENGT CO,LTD",330499.0,
SG,bath_clay_soap,SINGAPORE,KOTRA_SNS,알 수 없음,330790.0,
SG,bath_clay_soap,SINGAPORE,KOTRA_SNS,알 수 없음,330790.0,
SG,bath_clay_soap,SINGAPORE,KOTRA_SNS,알 수 없음,330790.0,
SG,bath_clay_soap,SINGAPORE,KOTRA_SNS,알 수 없음,330790.0,
SG,bath_clay_soap,SINGAPORE,KOTRA_SNS,알 수 없음,330790.0,
ID,"antias_blue_100,_ha_filler_(hyaluronic_acid)",BIREUEN,KOTRA_SNS,Mita raseuki yang haleu,330499.0,
ID,"antias_blue_500,_ha_filler_(hyaluronic_acid)",K,KOTRA_SNS,subianto,330499.0,
ID,"antias_blue_500,_ha_filler_(hyaluronic_acid)",JEPARA,KOTRA_SNS,h,330499.0,
AE,psbio_sea_salt_bio_scrub,ABU DHABI,KOTRA_SNS,Incredible UAE,330499.0,
LT,Anti Wrinkle Micro Patch,KAUNAS,KOTRA_SNS,알 수 없음,330499.0,
NO,Anti Wrinkle Micro Patch,OSLO,KOTRA_SNS,Norwegian trade holding as,330499.0,
CN,Queentox Mineral Sea Salt Gum Toothpaste,YIWU,KOTRA_SNS,Cupid Up LTD,330610.0,
BY,Anti Wrinkle Micro Patch,MINSK,KOTRA_SNS,알 수 없음,330499.0,
FR,Queentox Mineral Sea Salt Gum Toothpaste,STFARGEAU PONTHIERRY,KOTRA_SNS,Ghislaine,330610.0,
US,Queentox Mineral Sea Salt Gum Toothpaste,KAUNAS,KOTRA_SNS,feminibutique,330610.0,
PL,Queentox Mineral Sea Salt Gum Toothpaste,ВАРШАВА,KOTRA_SNS,Wardy,330610.0,
UA,Queentox Mineral Sea Salt Gum Toothpaste,KYIV,KOTRA_SNS,Buyer,330610.0,
CN,marine_glow_essence_mist,SHANGHAI,KOTRA_SNS,Монголын Уул Уурхайн ндэсний Ассоциаци,330499.0,
IN,furniture_&_home_decor,SALEM,KOTRA_SNS,Business,330749.0,
CN,beauty,HONGKONG,KOTRA_SNS,mothercourt,330499.0,
VN,beauty,HANOI,KOTRA_SNS,greenip law firm,330499.0,
IN,medical_equipment,CHENNAI,KOTRA_SNS,Shree Kay Vee Automation,330499.0,
BH,beauty,NAGERCOIL,KOTRA_SNS,Imas Fashion,330499.0,
TT,beauty,SANGRE GRANDE,KOTRA_SNS,not applicable,330499.0,
IN,furniture_&_home_decor,HYDERABAD,KOTRA_SNS,united agro chemicals,330749.0,
CA,beauty,VANCOUVER,KOTRA_SNS,Marisa Viera Hair Studio,330499.0,
LK,beauty,BATTICALOA,KOTRA_SNS,The AIM International,330499.0,
MA,beauty,RABAT,KOTRA_SNS,Artoria,330499.0,
IN,beauty,SURAT,KOTRA_SNS,DOCTER,330499.0,
AU,beauty,MELBOURNE,KOTRA_SNS,Lumina Laser Clinic,330499.0,
IN,medical_equipment,THRISSUR,KOTRA_SNS,Clfs,330499.0,
AU,beauty,SYDNEY,KOTRA_SNS,Olimpia Pty ltd,330499.0,
ZA,beauty,JOHANNESBURG,KOTRA_SNS,Black Diamonds Communications,330499.0,
PH,beauty,GENERAL TRIAS,KOTRA_SNS,Grand Transkor International Inc.,330499.0,
PK,beauty,KARACHI,KOTRA_SNS,lifestyle clinic,330499.0,
US,beauty,HK,KOTRA_SNS,Kenfair,330499.0,
PH,furniture_&_home_decor,TAGUIG,KOTRA_SNS,self employed,330749.0,
PH,beauty,MINDANAO,KOTRA_SNS,Beautician,330499.0,
ID,beauty,JAKARTA,KOTRA_SNS,PT Relindo Utama,330499.0,
CN,beauty,YIWU,KOTRA_SNS,"B&B C0.,",330499.0,
PH,beauty,SAN FERNANDO,KOTRA_SNS,JS Yabut Realty,330499.0,
TT,beauty,PETIT VALLEY,KOTRA_SNS,private,330499.0,
US,beauty,SANTA JOSE,KOTRA_SNS,Spyra Beauty,330499.0,
KR,beauty,BAGUIO CITY,KOTRA_SNS,Be Your Own Boss,330499.0,
US,medical_equipment,CAIRO,KOTRA_SNS,Pyramedica Trading& Distribution Co,330499.0,
PK,medical_equipment,RAWALPINDI,KOTRA_SNS,"Amina Corporation, Rawalpindi, Pakistan",330499.0,
IN,beauty,SURAT,KOTRA_SNS,what is this,330499.0,
DE,beauty,NAOGAON,KOTRA_SNS,IT,330499.0,
PK,furniture_&_home_decor,SAHIWAL,KOTRA_SNS,Wood Land,330749.0,
IN,furniture_&_home_decor,FARIDABAD,KOTRA_SNS,VYNK Spark,330749.0,
TT,medical_equipment,SANGRE GRANDE,KOTRA_SNS,endemic safety professionals,330499.0,
HK,beauty,香港,KOTRA_SNS,量子基因,330499.0,
IN,furniture_&_home_decor,CHENNAI,KOTRA_SNS,Sayar timber and ply,330749.0,
